VYBER;xKOD;xROK;KOD;ROK;KRAJ;KRAJ_POSKYTOVATEL;HOSP
;;X;B105;2009;51;41;1
;;X;B105;2009;51;42;7
;;X;B105;2009;51;51;618
;;X;B105;2009;51;52;11
;;X;B105;2009;51;53;1
;;X;B105;2009;51;63;3
;;X;B105;2009;51;64;2
;;X;B105;2009;51;72;1
;;X;B105;2009;51;80;2
;;X;B105;2009;52;10;5
;;X;B105;2009;52;20;10
;;X;B105;2009;52;31;2
;;X;B105;2009;52;32;2
;;X;B105;2009;52;42;1
;;X;B105;2009;52;51;41
;;X;B105;2009;52;52;778
;;X;B105;2009;52;53;4
;;X;B105;2009;52;63;5
;;X;B105;2009;52;64;2
;;X;B105;2009;52;80;2
;;X;B105;2009;53;10;3
;;X;B105;2009;53;20;17
;;X;B105;2009;53;41;1
;;X;B105;2009;53;51;2
;;X;B105;2009;53;52;11
;;X;B105;2009;53;53;616
;;X;B105;2009;53;63;15
;;X;B105;2009;53;64;31
;;X;B105;2009;53;71;2
;;X;B105;2009;53;80;3
;;X;B105;2009;63;10;5
;;X;B105;2009;63;20;4
;;X;B105;2009;63;31;7
;;X;B105;2009;63;32;1
;;X;B105;2009;63;41;1
;;X;B105;2009;63;51;1
;;X;B105;2009;63;53;6
;;X;B105;2009;63;63;985
;;X;B105;2009;63;64;39
;;X;B105;2009;63;80;1
;;X;B105;2009;64;10;6
;;X;B105;2009;64;20;6
;;X;B105;2009;64;31;3
;;X;B105;2009;64;32;1
;;X;B105;2009;64;41;2
;;X;B105;2009;64;42;3
;;X;B105;2009;64;51;1
;;X;B105;2009;64;52;1
;;X;B105;2009;64;53;6
;;X;B105;2009;64;63;17
;;X;B105;2009;64;64;3341
;;X;B105;2009;64;71;2
;;X;B105;2009;64;72;16
;;X;B105;2009;64;80;8
;;X;B105;2009;71;10;6
;;X;B105;2009;71;20;4
;;X;B105;2009;71;31;6
;;X;B105;2009;71;51;3
;;X;B105;2009;71;52;2
;;X;B105;2009;71;63;3
;;X;B105;2009;71;64;18
;;X;B105;2009;71;71;819
;;X;B105;2009;71;72;11
;;X;B105;2009;71;80;19
;;X;B105;2009;72;10;10
;;X;B105;2009;72;20;2
;;X;B105;2009;72;41;1
;;X;B105;2009;72;53;1
;;X;B105;2009;72;63;3
;;X;B105;2009;72;64;40
;;X;B105;2009;72;71;14
;;X;B105;2009;72;72;1042
;;X;B105;2009;72;80;8
;;X;B105;2009;80;10;10
;;X;B105;2009;80;20;4
;;X;B105;2009;80;32;4
;;X;B105;2009;80;41;2
;;X;B105;2009;80;42;2
;;X;B105;2009;80;51;1
;;X;B105;2009;80;52;4
;;X;B105;2009;80;53;3
;;X;B105;2009;80;63;3
;;X;B105;2009;80;64;23
;;X;B105;2009;80;71;15
;;X;B105;2009;80;72;10
;;X;B105;2009;80;80;2420
;;X;B105;2010;10;10;937
;;X;B105;2010;10;20;67
;;X;B105;2010;10;31;13
;;X;B105;2010;10;32;8
;;X;B105;2010;10;41;4
;;X;B105;2010;10;42;9
;;X;B105;2010;10;51;15
;;X;B105;2010;10;52;11
;;X;B105;2010;10;53;4
;;X;B105;2010;10;63;5
;;X;B105;2010;10;64;14
;;X;B105;2010;10;71;4
;;X;B105;2010;10;72;1
;;X;B105;2010;10;80;3
;;X;B105;2010;20;10;211
;;X;B105;2010;20;20;2014
;;X;B105;2010;20;31;9
;;X;B105;2010;20;32;5
;;X;B105;2010;20;41;2
;;X;B105;2010;20;42;8
;;X;B105;2010;20;51;19
;;X;B105;2010;20;52;8
;;X;B105;2010;20;53;5
;;X;B105;2010;20;63;7
;;X;B105;2010;20;64;19
;;X;B105;2010;20;71;2
;;X;B105;2010;20;72;4
;;X;B105;2010;31;10;14
;;X;B105;2010;31;20;15
;;X;B105;2010;31;31;709
;;X;B105;2010;31;32;5
;;X;B105;2010;31;42;4
;;X;B105;2010;31;51;1
;;X;B105;2010;31;52;3
;;X;B105;2010;31;63;21
;;X;B105;2010;31;64;15
;;X;B105;2010;31;72;1
;;X;B105;2010;32;10;11
;;X;B105;2010;32;20;14
;;X;B105;2010;32;31;5
;;X;B105;2010;32;32;809
;;X;B105;2010;32;41;45
;;X;B105;2010;32;42;3
;;X;B105;2010;32;51;3
;;X;B105;2010;32;52;1
;;X;B105;2010;32;53;1
;;X;B105;2010;32;63;2
;;X;B105;2010;32;64;7
;;X;B105;2010;32;72;3
;;X;B105;2010;41;10;10
;;X;B105;2010;41;20;4
;;X;B105;2010;41;31;3
;;X;B105;2010;41;32;17
;;X;B105;2010;41;41;460
;;X;B105;2010;41;42;4
;;X;B105;2010;41;51;1
;;X;B105;2010;41;63;3
;;X;B105;2010;41;64;7
;;X;B105;2010;41;71;1
;;X;B105;2010;41;72;2
;;X;B105;2010;41;80;1
;;X;B105;2010;42;10;25
;;X;B105;2010;42;20;33
;;X;B105;2010;42;31;4
;;X;B105;2010;42;32;1
;;X;B105;2010;42;41;8
;;X;B105;2010;42;42;1378
;;X;B105;2010;42;51;8
;;X;B105;2010;42;52;2
;;X;B105;2010;42;53;1
;;X;B105;2010;42;63;3
;;X;B105;2010;42;64;8
;;X;B105;2010;42;80;1
;;X;B105;2010;51;10;79
;;X;B105;2010;51;20;61
;;X;B105;2010;51;31;2
;;X;B105;2010;51;32;5
;;X;B105;2010;51;41;2
;;X;B105;2010;51;42;3
;;X;B105;2010;51;51;673
;;X;B105;2010;51;52;8
;;X;B105;2010;51;64;1
;;X;B105;2010;51;71;1
;;X;B105;2010;51;80;2
;;X;B105;2010;52;10;6
;;X;B105;2010;52;20;11
;;X;B105;2010;52;32;1
;;X;B105;2010;52;51;24
;;X;B105;2010;52;52;726
;;X;B105;2010;52;53;2
;;X;B105;2010;52;63;1
;;X;B105;2010;52;64;7
;;X;B105;2010;52;71;1
;;X;B105;2010;52;72;1
;;X;B105;2010;53;10;8
;;X;B105;2010;53;20;14
;;X;B105;2010;53;41;1
;;X;B105;2010;53;42;1
;;X;B105;2010;53;52;7
;;X;B105;2010;53;53;486
;;X;B105;2010;53;63;17
;;X;B105;2010;53;64;21
;;X;B105;2010;53;71;5
;;X;B105;2010;53;72;2
;;X;B105;2010;53;80;3
;;X;B105;2010;63;10;6
;;X;B105;2010;63;20;5
;;X;B105;2010;63;31;5
;;X;B105;2010;63;32;1
;;X;B105;2010;63;52;2
;;X;B105;2010;63;53;7
;;X;B105;2010;63;63;1013
;;X;B105;2010;63;64;38
;;X;B105;2010;63;71;1
;;X;B105;2010;63;72;1
;;X;B105;2010;63;80;1
;;X;B105;2010;64;10;9
;;X;B105;2010;64;20;2
;;X;B105;2010;64;31;7
;;X;B105;2010;64;42;1
;;X;B105;2010;64;51;2
;;X;B105;2010;64;52;3
;;X;B105;2010;64;53;1
;;X;B105;2010;64;63;33
;;X;B105;2010;64;64;3552
;;X;B105;2010;64;71;8
;;X;B105;2010;64;72;13
;;X;B105;2010;64;80;6
;;X;B105;2010;71;10;5
;;X;B105;2010;71;20;2
;;X;B105;2010;71;31;1
;;X;B105;2010;71;32;1
;;X;B105;2010;71;41;2
;;X;B105;2010;71;52;1
;;X;B105;2010;71;63;3
;;X;B105;2010;71;64;30
;;X;B105;2010;71;71;872
;;X;B105;2010;71;72;7
;;X;B105;2010;71;80;21
;;X;B105;2010;72;10;5
;;X;B105;2010;72;31;1
;;X;B105;2010;72;63;1
;;X;B105;2010;72;64;38
;;X;B105;2010;72;71;17
;;X;B105;2010;72;72;1088
;;X;B105;2010;72;80;11
;;X;B105;2010;80;10;8
;;X;B105;2010;80;20;4
;;X;B105;2010;80;31;3
;;X;B105;2010;80;41;2
;;X;B105;2010;80;42;2
;;X;B105;2010;80;51;3
;;X;B105;2010;80;52;2
;;X;B105;2010;80;63;2
;;X;B105;2010;80;64;27
;;X;B105;2010;80;71;13
;;X;B105;2010;80;72;7
;;X;B105;2010;80;80;2505
;;X;B105;2011;10;10;946
;;X;B105;2011;10;20;76
;;X;B105;2011;10;31;11
;;X;B105;2011;10;32;7
;;X;B105;2011;10;41;5
;;X;B105;2011;10;42;9
;;X;B105;2011;10;51;23
;;X;B105;2011;10;52;7
;;X;B105;2011;10;53;3
;;X;B105;2011;10;63;14
;;X;B105;2011;10;64;11
;;X;B105;2011;10;71;1
;;X;B105;2011;10;72;1
;;X;B105;2011;10;80;2
;;X;B105;2011;20;10;202
;;X;B105;2011;20;20;2109
;;X;B105;2011;20;31;9
;;X;B105;2011;20;32;8
;;X;B105;2011;20;41;2
;;X;B105;2011;20;42;10
;;X;B105;2011;20;51;20
;;X;B105;2011;20;52;4
;;X;B105;2011;20;53;2
;;X;B105;2011;20;63;15
;;X;B105;2011;20;64;18
;;X;B105;2011;20;71;4
;;X;B105;2011;20;72;3
;;X;B105;2011;20;80;1
;;X;B105;2011;31;10;13
;;X;B105;2011;31;20;1
;;X;B105;2011;31;31;624
;;X;B105;2011;31;32;7
;;X;B105;2011;31;42;3
;;X;B105;2011;31;52;1
;;X;B105;2011;31;63;15
;;X;B105;2011;31;64;11
;;X;B105;2011;31;72;1
;;X;B105;2011;32;10;7
;;X;B105;2011;32;20;9
;;X;B105;2011;32;31;5
;;X;B105;2011;32;32;872
;;X;B105;2011;32;41;32
;;X;B105;2011;32;42;2
;;X;B105;2011;32;51;2
;;X;B105;2011;32;63;1
;;X;B105;2011;32;64;2
;;X;B105;2011;32;71;1
;;X;B105;2011;32;80;1
;;X;B105;2011;41;10;10
;;X;B105;2011;41;20;1
;;X;B105;2011;41;31;1
;;X;B105;2011;41;32;5
;;X;B105;2011;41;41;476
;;X;B105;2011;41;42;7
;;X;B105;2011;41;64;15
;;X;B105;2011;41;71;1
;;X;B105;2011;41;72;2
;;X;B105;2011;42;10;37
;;X;B105;2011;42;20;23
;;X;B105;2011;42;31;2
;;X;B105;2011;42;32;11
;;X;B105;2011;42;41;5
;;X;B105;2011;42;42;1289
;;X;B105;2011;42;51;9
;;X;B105;2011;42;52;4
;;X;B105;2011;42;63;1
;;X;B105;2011;42;64;9
;;X;B105;2011;42;72;2
;;X;B105;2011;42;80;1
;;X;B105;2011;51;10;81
;;X;B105;2011;51;20;69
;;X;B105;2011;51;31;1
;;X;B105;2011;51;32;3
;;X;B105;2011;51;42;5
;;X;B105;2011;51;51;768
;;X;B105;2011;51;52;7
;;X;B105;2011;51;63;2
;;X;B105;2011;51;64;3
;;X;B105;2011;51;71;2
;;X;B105;2011;51;72;1
;;X;B105;2011;51;80;2
;;X;B105;2011;52;10;11
;;X;B105;2011;52;20;16
;;X;B105;2011;52;31;1
;;X;B105;2011;52;41;1
;;X;B105;2011;52;42;3
;;X;B105;2011;52;51;22
;;X;B105;2011;52;52;629
;;X;B105;2011;52;53;7
;;X;B105;2011;52;63;4
;;X;B105;2011;52;64;5
;;X;B105;2011;52;71;2
;;X;B105;2011;52;80;3
;;X;B105;2011;53;10;6
;;X;B105;2011;53;20;5
;;X;B105;2011;53;41;1
;;X;B105;2011;53;51;1
;;X;B105;2011;53;52;20
;;X;B105;2011;53;53;591
;;X;B105;2011;53;63;11
;;X;B105;2011;53;64;31
;;X;B105;2011;53;71;4
;;X;B105;2011;53;72;2
;;X;B105;2011;53;80;6
;;X;B105;2011;63;10;2
;;X;B105;2011;63;20;8
;;X;B105;2011;63;31;4
;;X;B105;2011;63;51;2
;;X;B105;2011;63;52;1
;;X;B105;2011;63;53;1
;;X;B105;2011;63;63;891
;;X;B105;2011;63;64;36
;;X;B105;2011;63;71;3
;;X;B105;2011;63;72;2
;;X;B105;2011;64;10;9
;;X;B105;2011;64;20;2
;;X;B105;2011;64;31;1
;;X;B105;2011;64;32;3
;;X;B105;2011;64;42;1
;;X;B105;2011;64;51;3
;;X;B105;2011;64;53;1
;;X;B105;2011;64;63;19
;;X;B105;2011;64;64;3307
;;X;B105;2011;64;71;8
;;X;B105;2011;64;72;24
;;X;B105;2011;64;80;7
;;X;B105;2011;71;10;3
;;X;B105;2011;71;20;5
;;X;B105;2011;71;31;1
;;X;B105;2011;71;32;1
;;X;B105;2011;71;51;2
;;X;B105;2011;71;52;2
;;X;B105;2011;71;63;2
;;X;B105;2011;71;64;32
;;X;B105;2011;71;71;798
;;X;B105;2011;71;72;10
;;X;B105;2011;71;80;18
;;X;B105;2011;72;10;8
;;X;B105;2011;72;20;3
;;X;B105;2011;72;32;1
;;X;B105;2011;72;41;1
;;X;B105;2011;72;51;2
;;X;B105;2011;72;53;1
;;X;B105;2011;72;63;6
;;X;B105;2011;72;64;36
;;X;B105;2011;72;71;20
;;X;B105;2011;72;72;1056
;;X;B105;2011;72;80;5
;;X;B105;2011;80;10;13
;;X;B105;2011;80;20;7
;;X;B105;2011;80;31;2
;;X;B105;2011;80;42;2
;;X;B105;2011;80;51;6
;;X;B105;2011;80;52;1
;;X;B105;2011;80;53;2
;;X;B105;2011;80;63;2
;;X;B105;2011;80;64;22
;;X;B105;2011;80;71;15
;;X;B105;2011;80;72;14
;;X;B105;2011;80;80;2301
;;X;B106;2007;10;10;1306
;;X;B106;2007;10;20;44
;;X;B106;2007;10;31;3
;;X;B106;2007;10;32;6
;;X;B106;2007;10;41;3
;;X;B106;2007;10;42;1
;;X;B106;2007;10;51;6
;;X;B106;2007;10;52;8
;;X;B106;2007;10;63;5
;;X;B106;2007;10;64;4
;;X;B106;2007;10;71;1
;;X;B106;2007;10;80;2
;;X;B106;2007;20;10;234
;;X;B106;2007;20;20;1030
;;X;B106;2007;20;31;5
;;X;B106;2007;20;32;5
;;X;B106;2007;20;41;1
;;X;B106;2007;20;42;4
;;X;B106;2007;20;51;9
;;X;B106;2007;20;52;6
;;X;B106;2007;20;53;4
;;X;B106;2007;20;63;11
;;X;B106;2007;20;64;12
;;X;B106;2007;20;71;1
;;X;B106;2007;20;80;1
;;X;B106;2007;31;10;23
;;X;B106;2007;31;20;3
;;X;B106;2007;31;31;526
;;X;B106;2007;31;32;8
;;X;B106;2007;31;51;1
;;X;B106;2007;31;52;1
;;X;B106;2007;31;63;7
;;X;B106;2007;31;64;5
;;X;B106;2007;32;10;13
;;X;B106;2007;32;20;2
;;X;B106;2007;32;31;3
;;X;B106;2007;32;32;588
;;X;B106;2007;32;41;23
;;X;B106;2007;32;51;3
;;X;B106;2007;32;52;1
;;X;B106;2007;32;63;1
;;X;B106;2007;32;64;6
;;X;B106;2007;32;72;2
;;X;B106;2007;41;10;13
;;X;B106;2007;41;20;2
;;X;B106;2007;41;31;3
;;X;B106;2007;41;32;2
;;X;B106;2007;41;41;287
;;X;B106;2007;41;42;2
;;X;B106;2007;41;51;2
;;X;B106;2007;41;52;1
;;X;B106;2007;41;53;1
;;X;B106;2007;41;64;4
;;X;B106;2007;41;71;1
;;X;B106;2007;41;72;3
;;X;B106;2007;42;10;27
;;X;B106;2007;42;20;12
;;X;B106;2007;42;31;2
;;X;B106;2007;42;32;4
;;X;B106;2007;42;42;761
;;X;B106;2007;42;51;9
;;X;B106;2007;42;53;1
;;X;B106;2007;42;64;7
;;X;B106;2007;42;72;1
;;X;B106;2007;42;80;1
;;X;B106;2007;51;10;114
;;X;B106;2007;51;20;14
;;X;B106;2007;51;42;6
;;X;B106;2007;51;51;550
;;X;B106;2007;51;52;3
;;X;B106;2007;51;64;1
;;X;B106;2007;51;72;2
;;X;B106;2007;52;10;4
;;X;B106;2007;52;20;10
;;X;B106;2007;52;31;1
;;X;B106;2007;52;42;3
;;X;B106;2007;52;51;17
;;X;B106;2007;52;52;632
;;X;B106;2007;52;53;5
;;X;B106;2007;52;63;1
;;X;B106;2007;52;64;7
;;X;B106;2007;52;71;1
;;X;B106;2007;52;72;3
;;X;B106;2007;53;10;8
;;X;B106;2007;53;20;13
;;X;B106;2007;53;31;1
;;X;B106;2007;53;41;1
;;X;B106;2007;53;51;5
;;X;B106;2007;53;52;20
;;X;B106;2007;53;53;356
;;X;B106;2007;53;63;10
;;X;B106;2007;53;64;12
;;X;B106;2007;53;71;9
;;X;B106;2007;53;80;2
;;X;B106;2007;63;10;9
;;X;B106;2007;63;20;7
;;X;B106;2007;63;31;18
;;X;B106;2007;63;32;1
;;X;B106;2007;63;41;1
;;X;B106;2007;63;51;2
;;X;B106;2007;63;52;1
;;X;B106;2007;63;53;3
;;X;B106;2007;63;63;537
;;X;B106;2007;63;64;24
;;X;B106;2007;63;71;1
;;X;B106;2007;63;80;3
;;X;B106;2007;64;10;12
;;X;B106;2007;64;20;2
;;X;B106;2007;64;31;4
;;X;B106;2007;64;32;1
;;X;B106;2007;64;42;1
;;X;B106;2007;64;53;3
;;X;B106;2007;64;63;7
;;X;B106;2007;64;64;1402
;;X;B106;2007;64;71;5
;;X;B106;2007;64;72;9
;;X;B106;2007;64;80;6
;;X;B106;2007;71;10;14
;;X;B106;2007;71;31;1
;;X;B106;2007;71;32;2
;;X;B106;2007;71;42;1
;;X;B106;2007;71;51;1
;;X;B106;2007;71;52;1
;;X;B106;2007;71;53;2
;;X;B106;2007;71;64;24
;;X;B106;2007;71;71;619
;;X;B106;2007;71;72;7
;;X;B106;2007;71;80;10
;;X;B106;2007;72;10;8
;;X;B106;2007;72;20;1
;;X;B106;2007;72;32;2
;;X;B106;2007;72;51;1
;;X;B106;2007;72;52;1
;;X;B106;2007;72;53;1
;;X;B106;2007;72;63;1
;;X;B106;2007;72;64;49
;;X;B106;2007;72;71;7
;;X;B106;2007;72;72;615
;;X;B106;2007;72;80;2
;;X;B106;2007;80;10;26
;;X;B106;2007;80;20;3
;;X;B106;2007;80;32;3
;;X;B106;2007;80;41;1
;;X;B106;2007;80;51;6
;;X;B106;2007;80;52;2
;;X;B106;2007;80;53;2
;;X;B106;2007;80;64;19
;;X;B106;2007;80;71;11
;;X;B106;2007;80;72;6
;;X;B106;2007;80;80;1110
;;X;B106;2008;10;10;1221
;;X;B106;2008;10;20;49
;;X;B106;2008;10;31;11
;;X;B106;2008;10;32;1
;;X;B106;2008;10;41;4
;;X;B106;2008;10;42;6
;;X;B106;2008;10;51;8
;;X;B106;2008;10;52;4
;;X;B106;2008;10;53;1
;;X;B106;2008;10;63;8
;;X;B106;2008;10;64;3
;;X;B106;2008;10;71;2
;;X;B106;2008;10;72;1
;;X;B106;2008;10;80;4
;;X;B106;2008;20;10;266
;;X;B106;2008;20;20;884
;;X;B106;2008;20;31;7
;;X;B106;2008;20;32;6
;;X;B106;2008;20;42;9
;;X;B106;2008;20;51;6
;;X;B106;2008;20;52;5
;;X;B106;2008;20;53;1
;;X;B106;2008;20;63;14
;;X;B106;2008;20;64;12
;;X;B106;2008;20;72;1
;;X;B106;2008;31;10;15
;;X;B106;2008;31;20;4
;;X;B106;2008;31;31;516
;;X;B106;2008;31;32;6
;;X;B106;2008;31;51;1
;;X;B106;2008;31;52;1
;;X;B106;2008;31;63;10
;;X;B106;2008;31;64;10
;;X;B106;2008;31;71;1
;;X;B106;2008;32;10;16
;;X;B106;2008;32;20;5
;;X;B106;2008;32;31;6
;;X;B106;2008;32;32;541
;;X;B106;2008;32;41;16
;;X;B106;2008;32;51;1
;;X;B106;2008;32;63;2
;;X;B106;2008;32;64;3
;;X;B106;2008;32;71;1
;;X;B106;2008;41;10;22
;;X;B106;2008;41;20;2
;;X;B106;2008;41;31;1
;;X;B106;2008;41;32;7
;;X;B106;2008;41;41;244
;;X;B106;2008;41;42;2
;;X;B106;2008;41;64;3
;;X;B106;2008;41;71;1
;;X;B106;2008;41;72;1
;;X;B106;2008;42;10;28
;;X;B106;2008;42;20;14
;;X;B106;2008;42;31;1
;;X;B106;2008;42;32;2
;;X;B106;2008;42;41;1
;;X;B106;2008;42;42;686
;;X;B106;2008;42;51;4
;;X;B106;2008;42;52;2
;;X;B106;2008;42;53;2
;;X;B106;2008;42;63;1
;;X;B106;2008;42;64;3
;;X;B106;2008;42;80;4
;;X;B106;2008;51;10;106
;;X;B106;2008;51;20;10
;;X;B106;2008;51;32;2
;;X;B106;2008;51;42;4
;;X;B106;2008;51;51;454
;;X;B106;2008;51;52;2
;;X;B106;2008;51;63;2
;;X;B106;2008;51;64;1
;;X;B106;2008;52;10;12
;;X;B106;2008;52;20;8
;;X;B106;2008;52;32;1
;;X;B106;2008;52;42;1
;;X;B106;2008;52;51;14
;;X;B106;2008;52;52;552
;;X;B106;2008;52;53;5
;;X;B106;2008;52;64;1
;;X;B106;2008;52;71;1
;;X;B106;2008;52;80;2
;;X;B106;2008;53;10;16
;;X;B106;2008;53;20;6
;;X;B106;2008;53;31;1
;;X;B106;2008;53;32;1
;;X;B106;2008;53;42;1
;;X;B106;2008;53;51;3
;;X;B106;2008;53;52;18
;;X;B106;2008;53;53;378
;;X;B106;2008;53;63;12
;;X;B106;2008;53;64;5
;;X;B106;2008;53;71;11
;;X;B106;2008;53;80;1
;;X;B106;2008;63;10;10
;;X;B106;2008;63;20;4
;;X;B106;2008;63;31;7
;;X;B106;2008;63;32;2
;;X;B106;2008;63;41;1
;;X;B106;2008;63;51;4
;;X;B106;2008;63;53;3
;;X;B106;2008;63;63;552
;;X;B106;2008;63;64;24
;;X;B106;2008;63;71;1
;;X;B106;2008;63;72;1
;;X;B106;2008;63;80;1
;;X;B106;2008;64;10;19
;;X;B106;2008;64;20;2
;;X;B106;2008;64;31;4
;;X;B106;2008;64;41;1
;;X;B106;2008;64;51;1
;;X;B106;2008;64;52;1
;;X;B106;2008;64;53;3
;;X;B106;2008;64;63;18
;;X;B106;2008;64;64;1327
;;X;B106;2008;64;71;5
;;X;B106;2008;64;72;6
;;X;B106;2008;64;80;1
;;X;B106;2008;71;10;14
;;X;B106;2008;71;20;4
;;X;B106;2008;71;31;2
;;X;B106;2008;71;52;2
;;X;B106;2008;71;53;2
;;X;B106;2008;71;64;19
;;X;B106;2008;71;71;670
;;X;B106;2008;71;72;11
;;X;B106;2008;71;80;7
;;X;B106;2008;72;10;14
;;X;B106;2008;72;20;1
;;X;B106;2008;72;31;2
;;X;B106;2008;72;32;1
;;X;B106;2008;72;51;1
;;X;B106;2008;72;53;2
;;X;B106;2008;72;64;51
;;X;B106;2008;72;71;8
;;X;B106;2008;72;72;582
;;X;B106;2008;72;80;6
;;X;B106;2008;80;10;23
;;X;B106;2008;80;20;1
;;X;B106;2008;80;31;1
;;X;B106;2008;80;32;3
;;X;B106;2008;80;41;1
;;X;B106;2008;80;52;2
;;X;B106;2008;80;63;1
;;X;B106;2008;80;64;19
;;X;B106;2008;80;71;12
;;X;B106;2008;80;72;8
;;X;B106;2008;80;80;1112
;;X;B106;2009;10;10;1092
;;X;B106;2009;10;20;50
;;X;B106;2009;10;31;17
;;X;B106;2009;10;32;5
;;X;B106;2009;10;41;3
;;X;B106;2009;10;42;3
;;X;B106;2009;10;51;5
;;X;B106;2009;10;52;2
;;X;B106;2009;10;53;3
;;X;B106;2009;10;63;7
;;X;B106;2009;10;64;8
;;X;B106;2009;10;80;5
;;X;B106;2009;20;10;273
;;X;B106;2009;20;20;891
;;X;B106;2009;20;31;13
;;X;B106;2009;20;32;4
;;X;B106;2009;20;41;1
;;X;B106;2009;20;42;9
;;X;B106;2009;20;51;4
;;X;B106;2009;20;52;8
;;X;B106;2009;20;53;2
;;X;B106;2009;20;63;11
;;X;B106;2009;20;64;6
;;X;B106;2009;20;71;1
;;X;B106;2009;20;72;2
;;X;B106;2009;20;80;1
;;X;B106;2009;31;10;32
;;X;B106;2009;31;20;2
;;X;B106;2009;31;31;527
;;X;B106;2009;31;32;4
;;X;B106;2009;31;41;1
;;X;B106;2009;31;52;4
;;X;B106;2009;31;63;8
;;X;B106;2009;31;64;4
;;X;B106;2009;31;71;1
;;X;B106;2009;31;72;2
;;X;B106;2009;32;10;17
;;X;B106;2009;32;20;7
;;X;B106;2009;32;31;5
;;X;B106;2009;32;32;501
;;X;B106;2009;32;41;19
;;X;B106;2009;32;42;1
;;X;B106;2009;32;51;3
;;X;B106;2009;32;52;3
;;X;B106;2009;32;64;1
;;X;B106;2009;32;71;1
;;X;B106;2009;32;72;1
;;X;B106;2009;32;80;1
;;X;B106;2009;41;10;24
;;X;B106;2009;41;20;2
;;X;B106;2009;41;31;1
;;X;B106;2009;41;32;10
;;X;B106;2009;41;41;250
;;X;B106;2009;41;42;1
;;X;B106;2009;41;51;2
;;X;B106;2009;41;52;1
;;X;B106;2009;41;53;3
;;X;B106;2009;41;64;2
;;X;B106;2009;41;71;2
;;X;B106;2009;41;72;1
;;X;B106;2009;41;80;4
;;X;B106;2009;42;10;28
;;X;B106;2009;42;20;8
;;X;B106;2009;42;32;3
;;X;B106;2009;42;41;2
;;X;B106;2009;42;42;689
;;X;B106;2009;42;51;5
;;X;B106;2009;42;52;1
;;X;B106;2009;42;64;3
;;X;B106;2009;42;71;1
;;X;B106;2009;42;72;3
;;X;B106;2009;51;10;156
;;X;B106;2009;51;20;14
;;X;B106;2009;51;32;1
;;X;B106;2009;51;42;2
;;X;B106;2009;51;51;426
;;X;B106;2009;51;52;7
;;X;B106;2009;51;53;2
;;X;B106;2009;51;64;3
;;X;B106;2009;52;10;16
;;X;B106;2009;52;20;11
;;X;B106;2009;52;31;1
;;X;B106;2009;52;51;20
;;X;B106;2009;52;52;477
;;X;B106;2009;52;53;10
;;X;B106;2009;52;63;1
;;X;B106;2009;52;64;4
;;X;B106;2009;52;71;2
;;X;B106;2009;52;72;1
;;X;B106;2009;53;10;12
;;X;B106;2009;53;20;4
;;X;B106;2009;53;31;2
;;X;B106;2009;53;32;1
;;X;B106;2009;53;41;2
;;X;B106;2009;53;51;3
;;X;B106;2009;53;52;14
;;X;B106;2009;53;53;402
;;X;B106;2009;53;63;9
;;X;B106;2009;53;64;11
;;X;B106;2009;53;71;7
;;X;B106;2009;53;72;2
;;X;B106;2009;53;80;1
;;X;B106;2009;63;10;17
;;X;B106;2009;63;20;7
;;X;B106;2009;63;31;5
;;X;B106;2009;63;42;1
;;X;B106;2009;63;52;4
;;X;B106;2009;63;53;1
;;X;B106;2009;63;63;519
;;X;B106;2009;63;64;28
;;X;B106;2009;63;71;1
;;X;B106;2009;64;10;10
;;X;B106;2009;64;20;2
;;X;B106;2009;64;31;3
;;X;B106;2009;64;51;3
;;X;B106;2009;64;52;2
;;X;B106;2009;64;53;3
;;X;B106;2009;64;63;7
;;X;B106;2009;64;64;1312
;;X;B106;2009;64;72;6
;;X;B106;2009;64;80;1
;;X;B106;2009;71;10;10
;;X;B106;2009;71;20;1
;;X;B106;2009;71;31;2
;;X;B106;2009;71;51;1
;;X;B106;2009;71;52;2
;;X;B106;2009;71;53;1
;;X;B106;2009;71;63;1
;;X;B106;2009;71;64;30
;;X;B106;2009;71;71;538
;;X;B106;2009;71;72;12
;;X;B106;2009;71;80;9
;;X;B106;2009;72;10;8
;;X;B106;2009;72;20;1
;;X;B106;2009;72;31;1
;;X;B106;2009;72;32;2
;;X;B106;2009;72;42;1
;;X;B106;2009;72;51;3
;;X;B106;2009;72;53;1
;;X;B106;2009;72;63;3
;;X;B106;2009;72;64;27
;;X;B106;2009;72;71;11
;;X;B106;2009;72;72;504
;;X;B106;2009;72;80;2
;;X;B106;2009;80;10;22
;;X;B106;2009;80;31;2
;;X;B106;2009;80;32;1
;;X;B106;2009;80;41;1
;;X;B106;2009;80;51;2
;;X;B106;2009;80;52;1
;;X;B106;2009;80;53;3
;;X;B106;2009;80;63;1
;;X;B106;2009;80;64;15
;;X;B106;2009;80;71;19
;;X;B106;2009;80;72;8
;;X;B106;2009;80;80;1135
;;X;B106;2010;10;10;993
;;X;B106;2010;10;20;44
;;X;B106;2010;10;31;10
;;X;B106;2010;10;32;6
;;X;B106;2010;10;41;1
;;X;B106;2010;10;42;2
;;X;B106;2010;10;51;5
;;X;B106;2010;10;52;7
;;X;B106;2010;10;53;3
;;X;B106;2010;10;63;7
;;X;B106;2010;10;64;8
;;X;B106;2010;10;71;2
