V_b_r;xKOD;xROK;KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
;;X;A909;2007;2;65-74;71;108
;;X;A909;2007;2;65-74;72;101
;;X;A909;2007;2;65-74;80;448
;;X;A909;2007;2;75+;10;733
;;X;A909;2007;2;75+;20;742
;;X;A909;2007;2;75+;31;214
;;X;A909;2007;2;75+;32;270
;;X;A909;2007;2;75+;41;107
;;X;A909;2007;2;75+;42;374
;;X;A909;2007;2;75+;51;388
;;X;A909;2007;2;75+;52;226
;;X;A909;2007;2;75+;53;119
;;X;A909;2007;2;75+;63;162
;;X;A909;2007;2;75+;64;463
;;X;A909;2007;2;75+;71;255
;;X;A909;2007;2;75+;72;250
;;X;A909;2007;2;75+;80;996
;;X;A909;2008;1;15-34;10;5
;;X;A909;2008;1;15-34;20;7
;;X;A909;2008;1;15-34;31;2
;;X;A909;2008;1;15-34;32;1
;;X;A909;2008;1;15-34;42;3
;;X;A909;2008;1;15-34;51;1
;;X;A909;2008;1;15-34;52;3
;;X;A909;2008;1;15-34;53;1
;;X;A909;2008;1;15-34;63;1
;;X;A909;2008;1;15-34;72;2
;;X;A909;2008;1;15-34;80;5
;;X;A909;2008;1;35-44;10;22
;;X;A909;2008;1;35-44;20;26
;;X;A909;2008;1;35-44;31;12
;;X;A909;2008;1;35-44;32;16
;;X;A909;2008;1;35-44;41;5
;;X;A909;2008;1;35-44;42;25
;;X;A909;2008;1;35-44;51;8
;;X;A909;2008;1;35-44;52;7
;;X;A909;2008;1;35-44;53;7
;;X;A909;2008;1;35-44;63;3
;;X;A909;2008;1;35-44;64;14
;;X;A909;2008;1;35-44;71;7
;;X;A909;2008;1;35-44;72;8
;;X;A909;2008;1;35-44;80;22
;;X;A909;2008;1;45-54;10;89
;;X;A909;2008;1;45-54;20;202
;;X;A909;2008;1;45-54;31;86
;;X;A909;2008;1;45-54;32;75
;;X;A909;2008;1;45-54;41;86
;;X;A909;2008;1;45-54;42;165
;;X;A909;2008;1;45-54;51;83
;;X;A909;2008;1;45-54;52;59
;;X;A909;2008;1;45-54;53;54
;;X;A909;2008;1;45-54;63;65
;;X;A909;2008;1;45-54;64;124
;;X;A909;2008;1;45-54;71;83
;;X;A909;2008;1;45-54;72;73
;;X;A909;2008;1;45-54;80;236
;;X;A909;2008;1;55-64;10;497
;;X;A909;2008;1;55-64;20;692
;;X;A909;2008;1;55-64;31;260
;;X;A909;2008;1;55-64;32;371
;;X;A909;2008;1;55-64;41;209
;;X;A909;2008;1;55-64;42;604
;;X;A909;2008;1;55-64;51;288
;;X;A909;2008;1;55-64;52;292
;;X;A909;2008;1;55-64;53;245
;;X;A909;2008;1;55-64;63;242
;;X;A909;2008;1;55-64;64;458
;;X;A909;2008;1;55-64;71;252
;;X;A909;2008;1;55-64;72;274
;;X;A909;2008;1;55-64;80;808
;;X;A909;2008;1;65-74;10;429
;;X;A909;2008;1;65-74;20;571
;;X;A909;2008;1;65-74;31;257
;;X;A909;2008;1;65-74;32;291
;;X;A909;2008;1;65-74;41;173
;;X;A909;2008;1;65-74;42;442
;;X;A909;2008;1;65-74;51;215
;;X;A909;2008;1;65-74;52;217
;;X;A909;2008;1;65-74;53;200
;;X;A909;2008;1;65-74;63;186
;;X;A909;2008;1;65-74;64;462
;;X;A909;2008;1;65-74;71;244
;;X;A909;2008;1;65-74;72;274
;;X;A909;2008;1;65-74;80;738
;;X;A909;2008;1;75+;10;469
;;X;A909;2008;1;75+;20;474
;;X;A909;2008;1;75+;31;180
;;X;A909;2008;1;75+;32;234
;;X;A909;2008;1;75+;41;134
;;X;A909;2008;1;75+;42;277
;;X;A909;2008;1;75+;51;195
;;X;A909;2008;1;75+;52;169
;;X;A909;2008;1;75+;53;127
;;X;A909;2008;1;75+;63;149
;;X;A909;2008;1;75+;64;399
;;X;A909;2008;1;75+;71;180
;;X;A909;2008;1;75+;72;224
;;X;A909;2008;1;75+;80;531
;;X;A909;2008;2;15-34;10;4
;;X;A909;2008;2;15-34;20;3
;;X;A909;2008;2;15-34;31;1
;;X;A909;2008;2;15-34;32;2
;;X;A909;2008;2;15-34;41;1
;;X;A909;2008;2;15-34;42;4
;;X;A909;2008;2;15-34;51;3
;;X;A909;2008;2;15-34;52;1
;;X;A909;2008;2;15-34;53;1
;;X;A909;2008;2;15-34;63;3
;;X;A909;2008;2;15-34;64;1
;;X;A909;2008;2;15-34;71;1
;;X;A909;2008;2;15-34;72;2
;;X;A909;2008;2;15-34;80;3
;;X;A909;2008;2;35-44;10;2
;;X;A909;2008;2;35-44;20;13
;;X;A909;2008;2;35-44;31;8
;;X;A909;2008;2;35-44;32;1
;;X;A909;2008;2;35-44;41;2
;;X;A909;2008;2;35-44;42;6
;;X;A909;2008;2;35-44;51;1
;;X;A909;2008;2;35-44;52;5
;;X;A909;2008;2;35-44;53;3
;;X;A909;2008;2;35-44;64;4
;;X;A909;2008;2;35-44;71;2
;;X;A909;2008;2;35-44;72;6
;;X;A909;2008;2;35-44;80;11
;;X;A909;2008;2;45-54;10;31
;;X;A909;2008;2;45-54;20;49
;;X;A909;2008;2;45-54;31;20
;;X;A909;2008;2;45-54;32;24
;;X;A909;2008;2;45-54;41;21
;;X;A909;2008;2;45-54;42;33
;;X;A909;2008;2;45-54;51;33
;;X;A909;2008;2;45-54;52;17
;;X;A909;2008;2;45-54;53;19
;;X;A909;2008;2;45-54;63;9
;;X;A909;2008;2;45-54;64;26
;;X;A909;2008;2;45-54;71;13
;;X;A909;2008;2;45-54;72;13
;;X;A909;2008;2;45-54;80;70
;;X;A909;2008;2;55-64;10;166
;;X;A909;2008;2;55-64;20;189
;;X;A909;2008;2;55-64;31;60
;;X;A909;2008;2;55-64;32;74
;;X;A909;2008;2;55-64;41;52
;;X;A909;2008;2;55-64;42;183
;;X;A909;2008;2;55-64;51;74
;;X;A909;2008;2;55-64;52;71
;;X;A909;2008;2;55-64;53;73
;;X;A909;2008;2;55-64;63;41
;;X;A909;2008;2;55-64;64;130
;;X;A909;2008;2;55-64;71;79
;;X;A909;2008;2;55-64;72;60
;;X;A909;2008;2;55-64;80;274
;;X;A909;2008;2;65-74;10;222
;;X;A909;2008;2;65-74;20;273
;;X;A909;2008;2;65-74;31;83
;;X;A909;2008;2;65-74;32;119
;;X;A909;2008;2;65-74;41;108
;;X;A909;2008;2;65-74;42;210
;;X;A909;2008;2;65-74;51;125
;;X;A909;2008;2;65-74;52;96
;;X;A909;2008;2;65-74;53;80
;;X;A909;2008;2;65-74;63;79
;;X;A909;2008;2;65-74;64;183
;;X;A909;2008;2;65-74;71;100
;;X;A909;2008;2;65-74;72;115
;;X;A909;2008;2;65-74;80;345
;;X;A909;2008;2;75+;10;700
;;X;A909;2008;2;75+;20;669
;;X;A909;2008;2;75+;31;207
;;X;A909;2008;2;75+;32;269
;;X;A909;2008;2;75+;41;120
;;X;A909;2008;2;75+;42;397
;;X;A909;2008;2;75+;51;365
;;X;A909;2008;2;75+;52;199
;;X;A909;2008;2;75+;53;126
;;X;A909;2008;2;75+;63;188
;;X;A909;2008;2;75+;64;441
;;X;A909;2008;2;75+;71;195
;;X;A909;2008;2;75+;72;281
;;X;A909;2008;2;75+;80;864
;;X;A909;2009;1;15-34;10;2
;;X;A909;2009;1;15-34;20;7
;;X;A909;2009;1;15-34;31;2
;;X;A909;2009;1;15-34;41;3
;;X;A909;2009;1;15-34;42;3
;;X;A909;2009;1;15-34;51;1
;;X;A909;2009;1;15-34;52;2
;;X;A909;2009;1;15-34;53;2
;;X;A909;2009;1;15-34;64;1
;;X;A909;2009;1;15-34;72;4
;;X;A909;2009;1;35-44;10;11
;;X;A909;2009;1;35-44;20;17
;;X;A909;2009;1;35-44;31;12
;;X;A909;2009;1;35-44;32;9
;;X;A909;2009;1;35-44;41;2
;;X;A909;2009;1;35-44;42;15
;;X;A909;2009;1;35-44;51;5
;;X;A909;2009;1;35-44;52;7
;;X;A909;2009;1;35-44;53;9
;;X;A909;2009;1;35-44;63;5
;;X;A909;2009;1;35-44;64;8
;;X;A909;2009;1;35-44;71;9
;;X;A909;2009;1;35-44;72;3
;;X;A909;2009;1;35-44;80;13
;;X;A909;2009;1;45-54;10;88
;;X;A909;2009;1;45-54;20;201
;;X;A909;2009;1;45-54;31;88
;;X;A909;2009;1;45-54;32;73
;;X;A909;2009;1;45-54;41;78
;;X;A909;2009;1;45-54;42;144
;;X;A909;2009;1;45-54;51;52
;;X;A909;2009;1;45-54;52;45
;;X;A909;2009;1;45-54;53;74
;;X;A909;2009;1;45-54;63;61
;;X;A909;2009;1;45-54;64;99
;;X;A909;2009;1;45-54;71;82
;;X;A909;2009;1;45-54;72;65
;;X;A909;2009;1;45-54;80;203
;;X;A909;2009;1;55-64;10;448
;;X;A909;2009;1;55-64;20;751
;;X;A909;2009;1;55-64;31;325
;;X;A909;2009;1;55-64;32;341
;;X;A909;2009;1;55-64;41;228
;;X;A909;2009;1;55-64;42;590
;;X;A909;2009;1;55-64;51;299
;;X;A909;2009;1;55-64;52;301
;;X;A909;2009;1;55-64;53;241
;;X;A909;2009;1;55-64;63;253
;;X;A909;2009;1;55-64;64;434
;;X;A909;2009;1;55-64;71;270
;;X;A909;2009;1;55-64;72;266
;;X;A909;2009;1;55-64;80;760
;;X;A909;2009;1;65-74;10;402
;;X;A909;2009;1;65-74;20;620
;;X;A909;2009;1;65-74;31;276
;;X;A909;2009;1;65-74;32;283
;;X;A909;2009;1;65-74;41;149
;;X;A909;2009;1;65-74;42;475
;;X;A909;2009;1;65-74;51;207
;;X;A909;2009;1;65-74;52;238
;;X;A909;2009;1;65-74;53;183
;;X;A909;2009;1;65-74;63;261
;;X;A909;2009;1;65-74;64;476
;;X;A909;2009;1;65-74;71;275
;;X;A909;2009;1;65-74;72;293
;;X;A909;2009;1;65-74;80;713
;;X;A909;2009;1;75+;10;428
;;X;A909;2009;1;75+;20;482
;;X;A909;2009;1;75+;31;207
;;X;A909;2009;1;75+;32;200
;;X;A909;2009;1;75+;41;126
;;X;A909;2009;1;75+;42;296
;;X;A909;2009;1;75+;51;197
;;X;A909;2009;1;75+;52;182
;;X;A909;2009;1;75+;53;138
;;X;A909;2009;1;75+;63;200
;;X;A909;2009;1;75+;64;373
;;X;A909;2009;1;75+;71;208
;;X;A909;2009;1;75+;72;238
;;X;A909;2009;1;75+;80;501
;;X;A909;2009;2;15-34;10;2
;;X;A909;2009;2;15-34;20;5
;;X;A909;2009;2;15-34;32;2
;;X;A909;2009;2;15-34;42;4
;;X;A909;2009;2;15-34;53;1
;;X;A909;2009;2;15-34;64;1
;;X;A909;2009;2;15-34;71;3
;;X;A909;2009;2;15-34;72;4
;;X;A909;2009;2;15-34;80;1
;;X;A909;2009;2;35-44;10;2
;;X;A909;2009;2;35-44;20;5
;;X;A909;2009;2;35-44;31;1
;;X;A909;2009;2;35-44;32;5
;;X;A909;2009;2;35-44;41;6
;;X;A909;2009;2;35-44;42;12
;;X;A909;2009;2;35-44;51;3
;;X;A909;2009;2;35-44;52;4
;;X;A909;2009;2;35-44;53;3
;;X;A909;2009;2;35-44;64;4
;;X;A909;2009;2;35-44;71;5
;;X;A909;2009;2;35-44;72;2
;;X;A909;2009;2;35-44;80;11
;;X;A909;2009;2;45-54;10;25
;;X;A909;2009;2;45-54;20;44
;;X;A909;2009;2;45-54;31;8
;;X;A909;2009;2;45-54;32;21
;;X;A909;2009;2;45-54;41;13
;;X;A909;2009;2;45-54;42;43
;;X;A909;2009;2;45-54;51;30
;;X;A909;2009;2;45-54;52;14
;;X;A909;2009;2;45-54;53;10
;;X;A909;2009;2;45-54;63;16
;;X;A909;2009;2;45-54;64;23
;;X;A909;2009;2;45-54;71;16
;;X;A909;2009;2;45-54;72;25
;;X;A909;2009;2;45-54;80;66
;;X;A909;2009;2;55-64;10;144
;;X;A909;2009;2;55-64;20;156
;;X;A909;2009;2;55-64;31;77
;;X;A909;2009;2;55-64;32;55
;;X;A909;2009;2;55-64;41;55
;;X;A909;2009;2;55-64;42;173
;;X;A909;2009;2;55-64;51;81
;;X;A909;2009;2;55-64;52;68
;;X;A909;2009;2;55-64;53;50
;;X;A909;2009;2;55-64;63;47
;;X;A909;2009;2;55-64;64;101
;;X;A909;2009;2;55-64;71;57
;;X;A909;2009;2;55-64;72;71
;;X;A909;2009;2;55-64;80;192
;;X;A909;2009;2;65-74;10;207
;;X;A909;2009;2;65-74;20;222
;;X;A909;2009;2;65-74;31;98
;;X;A909;2009;2;65-74;32;112
;;X;A909;2009;2;65-74;41;90
;;X;A909;2009;2;65-74;42;222
;;X;A909;2009;2;65-74;51;126
;;X;A909;2009;2;65-74;52;123
;;X;A909;2009;2;65-74;53;99
;;X;A909;2009;2;65-74;63;76
;;X;A909;2009;2;65-74;64;202
;;X;A909;2009;2;65-74;71;110
;;X;A909;2009;2;65-74;72;96
;;X;A909;2009;2;65-74;80;374
;;X;A909;2009;2;75+;10;568
;;X;A909;2009;2;75+;20;634
;;X;A909;2009;2;75+;31;229
;;X;A909;2009;2;75+;32;204
;;X;A909;2009;2;75+;41;146
;;X;A909;2009;2;75+;42;358
;;X;A909;2009;2;75+;51;341
;;X;A909;2009;2;75+;52;215
;;X;A909;2009;2;75+;53;167
;;X;A909;2009;2;75+;63;196
;;X;A909;2009;2;75+;64;470
;;X;A909;2009;2;75+;71;216
;;X;A909;2009;2;75+;72;291
;;X;A909;2009;2;75+;80;867
;;X;A909;2010;1;15-34;10;8
;;X;A909;2010;1;15-34;20;3
;;X;A909;2010;1;15-34;31;3
;;X;A909;2010;1;15-34;32;1
;;X;A909;2010;1;15-34;42;3
;;X;A909;2010;1;15-34;52;1
;;X;A909;2010;1;15-34;53;2
;;X;A909;2010;1;15-34;64;3
;;X;A909;2010;1;15-34;71;1
;;X;A909;2010;1;15-34;72;4
;;X;A909;2010;1;15-34;80;4
;;X;A909;2010;1;35-44;10;18
;;X;A909;2010;1;35-44;20;17
;;X;A909;2010;1;35-44;31;3
;;X;A909;2010;1;35-44;32;13
;;X;A909;2010;1;35-44;41;3
;;X;A909;2010;1;35-44;42;18
;;X;A909;2010;1;35-44;51;9
;;X;A909;2010;1;35-44;52;6
;;X;A909;2010;1;35-44;53;7
;;X;A909;2010;1;35-44;63;7
;;X;A909;2010;1;35-44;64;4
;;X;A909;2010;1;35-44;71;1
;;X;A909;2010;1;35-44;72;2
;;X;A909;2010;1;35-44;80;15
;;X;A909;2010;1;45-54;10;84
;;X;A909;2010;1;45-54;20;164
;;X;A909;2010;1;45-54;31;57
;;X;A909;2010;1;45-54;32;79
;;X;A909;2010;1;45-54;41;40
;;X;A909;2010;1;45-54;42;182
;;X;A909;2010;1;45-54;51;68
;;X;A909;2010;1;45-54;52;70
;;X;A909;2010;1;45-54;53;58
;;X;A909;2010;1;45-54;63;49
;;X;A909;2010;1;45-54;64;101
;;X;A909;2010;1;45-54;71;81
;;X;A909;2010;1;45-54;72;52
;;X;A909;2010;1;45-54;80;181
;;X;A909;2010;1;55-64;10;382
;;X;A909;2010;1;55-64;20;636
;;X;A909;2010;1;55-64;31;287
;;X;A909;2010;1;55-64;32;325
;;X;A909;2010;1;55-64;41;217
;;X;A909;2010;1;55-64;42;661
;;X;A909;2010;1;55-64;51;300
;;X;A909;2010;1;55-64;52;293
;;X;A909;2010;1;55-64;53;267
;;X;A909;2010;1;55-64;63;227
;;X;A909;2010;1;55-64;64;438
;;X;A909;2010;1;55-64;71;280
;;X;A909;2010;1;55-64;72;206
;;X;A909;2010;1;55-64;80;728
;;X;A909;2010;1;65-74;10;353
;;X;A909;2010;1;65-74;20;597
;;X;A909;2010;1;65-74;31;243
;;X;A909;2010;1;65-74;32;312
;;X;A909;2010;1;65-74;41;148
;;X;A909;2010;1;65-74;42;513
;;X;A909;2010;1;65-74;51;276
;;X;A909;2010;1;65-74;52;262
;;X;A909;2010;1;65-74;53;215
;;X;A909;2010;1;65-74;63;256
;;X;A909;2010;1;65-74;64;477
;;X;A909;2010;1;65-74;71;257
;;X;A909;2010;1;65-74;72;265
;;X;A909;2010;1;65-74;80;678
;;X;A909;2010;1;75+;10;277
;;X;A909;2010;1;75+;20;504
;;X;A909;2010;1;75+;31;198
;;X;A909;2010;1;75+;32;217
;;X;A909;2010;1;75+;41;111
;;X;A909;2010;1;75+;42;271
;;X;A909;2010;1;75+;51;235
;;X;A909;2010;1;75+;52;190
;;X;A909;2010;1;75+;53;145
;;X;A909;2010;1;75+;63;149
;;X;A909;2010;1;75+;64;343
;;X;A909;2010;1;75+;71;224
;;X;A909;2010;1;75+;72;285
;;X;A909;2010;1;75+;80;502
;;X;A909;2010;2;15-34;10;3
;;X;A909;2010;2;15-34;20;3
;;X;A909;2010;2;15-34;32;2
;;X;A909;2010;2;15-34;42;2
;;X;A909;2010;2;15-34;64;2
;;X;A909;2010;2;15-34;71;2
;;X;A909;2010;2;15-34;80;1
;;X;A909;2010;2;35-44;10;8
;;X;A909;2010;2;35-44;20;8
;;X;A909;2010;2;35-44;31;4
;;X;A909;2010;2;35-44;32;3
;;X;A909;2010;2;35-44;41;3
;;X;A909;2010;2;35-44;42;11
;;X;A909;2010;2;35-44;51;2
;;X;A909;2010;2;35-44;52;3
;;X;A909;2010;2;35-44;53;6
;;X;A909;2010;2;35-44;63;3
;;X;A909;2010;2;35-44;64;6
;;X;A909;2010;2;35-44;71;2
;;X;A909;2010;2;35-44;72;1
;;X;A909;2010;2;35-44;80;8
;;X;A909;2010;2;45-54;10;19
;;X;A909;2010;2;45-54;20;41
;;X;A909;2010;2;45-54;31;21
;;X;A909;2010;2;45-54;32;23
;;X;A909;2010;2;45-54;41;21
;;X;A909;2010;2;45-54;42;36
;;X;A909;2010;2;45-54;51;25
;;X;A909;2010;2;45-54;52;26
;;X;A909;2010;2;45-54;53;22
;;X;A909;2010;2;45-54;63;9
;;X;A909;2010;2;45-54;64;20
;;X;A909;2010;2;45-54;71;18
;;X;A909;2010;2;45-54;72;19
;;X;A909;2010;2;45-54;80;74
;;X;A909;2010;2;55-64;10;108
;;X;A909;2010;2;55-64;20;140
;;X;A909;2010;2;55-64;31;67
;;X;A909;2010;2;55-64;32;77
;;X;A909;2010;2;55-64;41;34
;;X;A909;2010;2;55-64;42;212
;;X;A909;2010;2;55-64;51;110
;;X;A909;2010;2;55-64;52;75
;;X;A909;2010;2;55-64;53;57
;;X;A909;2010;2;55-64;63;43
;;X;A909;2010;2;55-64;64;123
;;X;A909;2010;2;55-64;71;65
;;X;A909;2010;2;55-64;72;64
;;X;A909;2010;2;55-64;80;191
;;X;A909;2010;2;65-74;10;225
;;X;A909;2010;2;65-74;20;212
;;X;A909;2010;2;65-74;31;98
;;X;A909;2010;2;65-74;32;120
;;X;A909;2010;2;65-74;41;69
;;X;A909;2010;2;65-74;42;245
;;X;A909;2010;2;65-74;51;105
;;X;A909;2010;2;65-74;52;110
;;X;A909;2010;2;65-74;53;99
;;X;A909;2010;2;65-74;63;76
;;X;A909;2010;2;65-74;64;201
;;X;A909;2010;2;65-74;71;102
;;X;A909;2010;2;65-74;72;105
;;X;A909;2010;2;65-74;80;333
;;X;A909;2010;2;75+;10;424
;;X;A909;2010;2;75+;20;653
;;X;A909;2010;2;75+;31;205
;;X;A909;2010;2;75+;32;197
;;X;A909;2010;2;75+;41;86
;;X;A909;2010;2;75+;42;374
;;X;A909;2010;2;75+;51;324
;;X;A909;2010;2;75+;52;180
;;X;A909;2010;2;75+;53;168
;;X;A909;2010;2;75+;63;167
;;X;A909;2010;2;75+;64;420
;;X;A909;2010;2;75+;71;248
;;X;A909;2010;2;75+;72;308
;;X;A909;2010;2;75+;80;798
;;X;A909;2011;1;15-34;10;6
;;X;A909;2011;1;15-34;20;2
;;X;A909;2011;1;15-34;31;1
;;X;A909;2011;1;15-34;42;4
;;X;A909;2011;1;15-34;51;2
;;X;A909;2011;1;15-34;64;1
;;X;A909;2011;1;15-34;71;3
;;X;A909;2011;1;15-34;72;3
;;X;A909;2011;1;15-34;80;1
;;X;A909;2011;1;35-44;10;15
;;X;A909;2011;1;35-44;20;18
;;X;A909;2011;1;35-44;31;3
;;X;A909;2011;1;35-44;32;7
;;X;A909;2011;1;35-44;41;5
;;X;A909;2011;1;35-44;42;20
;;X;A909;2011;1;35-44;51;5
;;X;A909;2011;1;35-44;52;4
;;X;A909;2011;1;35-44;53;8
;;X;A909;2011;1;35-44;63;8
;;X;A909;2011;1;35-44;64;11
;;X;A909;2011;1;35-44;71;2
;;X;A909;2011;1;35-44;72;7
;;X;A909;2011;1;35-44;80;19
;;X;A909;2011;1;45-54;10;72
;;X;A909;2011;1;45-54;20;105
;;X;A909;2011;1;45-54;31;48
;;X;A909;2011;1;45-54;32;57
;;X;A909;2011;1;45-54;41;47
;;X;A909;2011;1;45-54;42;140
;;X;A909;2011;1;45-54;51;52
;;X;A909;2011;1;45-54;52;60
;;X;A909;2011;1;45-54;53;53
;;X;A909;2011;1;45-54;63;41
;;X;A909;2011;1;45-54;64;88
;;X;A909;2011;1;45-54;71;61
;;X;A909;2011;1;45-54;72;55
;;X;A909;2011;1;45-54;80;195
;;X;A909;2011;1;55-64;10;388
;;X;A909;2011;1;55-64;20;601
;;X;A909;2011;1;55-64;31;318
;;X;A909;2011;1;55-64;32;290
;;X;A909;2011;1;55-64;41;210
;;X;A909;2011;1;55-64;42;611
;;X;A909;2011;1;55-64;51;336
;;X;A909;2011;1;55-64;52;261
;;X;A909;2011;1;55-64;53;205
;;X;A909;2011;1;55-64;63;198
;;X;A909;2011;1;55-64;64;485
;;X;A909;2011;1;55-64;71;238
;;X;A909;2011;1;55-64;72;252
;;X;A909;2011;1;55-64;80;690
;;X;A909;2011;1;65-74;10;409
;;X;A909;2011;1;65-74;20;721
;;X;A909;2011;1;65-74;31;268
;;X;A909;2011;1;65-74;32;339
;;X;A909;2011;1;65-74;41;147
;;X;A909;2011;1;65-74;42;485
;;X;A909;2011;1;65-74;51;248
;;X;A909;2011;1;65-74;52;256
;;X;A909;2011;1;65-74;53;249
;;X;A909;2011;1;65-74;63;255
;;X;A909;2011;1;65-74;64;485
;;X;A909;2011;1;65-74;71;267
;;X;A909;2011;1;65-74;72;259
;;X;A909;2011;1;65-74;80;731
;;X;A909;2011;1;75+;10;247
;;X;A909;2011;1;75+;20;524
;;X;A909;2011;1;75+;31;206
;;X;A909;2011;1;75+;32;223
;;X;A909;2011;1;75+;41;80
;;X;A909;2011;1;75+;42;256
;;X;A909;2011;1;75+;51;186
;;X;A909;2011;1;75+;52;159
;;X;A909;2011;1;75+;53;181
;;X;A909;2011;1;75+;63;151
;;X;A909;2011;1;75+;64;378
;;X;A909;2011;1;75+;71;187
;;X;A909;2011;1;75+;72;189
;;X;A909;2011;1;75+;80;476
;;X;A909;2011;2;15-34;10;4
;;X;A909;2011;2;15-34;20;4
;;X;A909;2011;2;15-34;31;1
;;X;A909;2011;2;15-34;32;5
;;X;A909;2011;2;15-34;41;2
;;X;A909;2011;2;15-34;53;1
;;X;A909;2011;2;15-34;72;1
;;X;A909;2011;2;15-34;80;3
;;X;A909;2011;2;35-44;10;6
;;X;A909;2011;2;35-44;20;6
;;X;A909;2011;2;35-44;31;1
;;X;A909;2011;2;35-44;32;4
;;X;A909;2011;2;35-44;41;2
;;X;A909;2011;2;35-44;42;3
;;X;A909;2011;2;35-44;51;3
;;X;A909;2011;2;35-44;52;3
;;X;A909;2011;2;35-44;53;3
;;X;A909;2011;2;35-44;63;2
;;X;A909;2011;2;35-44;64;1
;;X;A909;2011;2;35-44;71;1
;;X;A909;2011;2;35-44;72;3
;;X;A909;2011;2;35-44;80;11
;;X;A909;2011;2;45-54;10;30
;;X;A909;2011;2;45-54;20;52
;;X;A909;2011;2;45-54;31;12
;;X;A909;2011;2;45-54;32;14
;;X;A909;2011;2;45-54;41;14
;;X;A909;2011;2;45-54;42;47
;;X;A909;2011;2;45-54;51;19
;;X;A909;2011;2;45-54;52;15
;;X;A909;2011;2;45-54;53;25
;;X;A909;2011;2;45-54;63;3
;;X;A909;2011;2;45-54;64;23
;;X;A909;2011;2;45-54;71;12
;;X;A909;2011;2;45-54;72;17
;;X;A909;2011;2;45-54;80;53
;;X;A909;2011;2;55-64;10;97
;;X;A909;2011;2;55-64;20;170
;;X;A909;2011;2;55-64;31;69
;;X;A909;2011;2;55-64;32;63
;;X;A909;2011;2;55-64;41;39
;;X;A909;2011;2;55-64;42;176
;;X;A909;2011;2;55-64;51;94
;;X;A909;2011;2;55-64;52;59
;;X;A909;2011;2;55-64;53;44
;;X;A909;2011;2;55-64;63;36
;;X;A909;2011;2;55-64;64;79
;;X;A909;2011;2;55-64;71;70
;;X;A909;2011;2;55-64;72;48
;;X;A909;2011;2;55-64;80;194
;;X;A909;2011;2;65-74;10;180
;;X;A909;2011;2;65-74;20;303
;;X;A909;2011;2;65-74;31;90
;;X;A909;2011;2;65-74;32;129
;;X;A909;2011;2;65-74;41;60
;;X;A909;2011;2;65-74;42;203
;;X;A909;2011;2;65-74;51;117
;;X;A909;2011;2;65-74;52;81
;;X;A909;2011;2;65-74;53;65
;;X;A909;2011;2;65-74;63;76
;;X;A909;2011;2;65-74;64;171
;;X;A909;2011;2;65-74;71;116
;;X;A909;2011;2;65-74;72;92
;;X;A909;2011;2;65-74;80;367
;;X;A909;2011;2;75+;10;411
;;X;A909;2011;2;75+;20;769
;;X;A909;2011;2;75+;31;210
;;X;A909;2011;2;75+;32;199
;;X;A909;2011;2;75+;41;91
;;X;A909;2011;2;75+;42;321
;;X;A909;2011;2;75+;51;309
;;X;A909;2011;2;75+;52;161
;;X;A909;2011;2;75+;53;173
;;X;A909;2011;2;75+;63;187
;;X;A909;2011;2;75+;64;333
;;X;A909;2011;2;75+;71;236
;;X;A909;2011;2;75+;72;219
;;X;A909;2011;2;75+;80;701
;;X;A910;2007;1;15-34;10;80
;;X;A910;2007;1;15-34;20;98
;;X;A910;2007;1;15-34;31;82
;;X;A910;2007;1;15-34;32;37
;;X;A910;2007;1;15-34;41;29
;;X;A910;2007;1;15-34;42;73
;;X;A910;2007;1;15-34;51;40
;;X;A910;2007;1;15-34;52;39
;;X;A910;2007;1;15-34;53;44
;;X;A910;2007;1;15-34;63;47
;;X;A910;2007;1;15-34;64;103
;;X;A910;2007;1;15-34;71;48
;;X;A910;2007;1;15-34;72;43
;;X;A910;2007;1;15-34;80;99
;;X;A910;2007;1;35-44;10;79
;;X;A910;2007;1;35-44;20;97
;;X;A910;2007;1;35-44;31;92
;;X;A910;2007;1;35-44;32;46
;;X;A910;2007;1;35-44;41;27
;;X;A910;2007;1;35-44;42;101
;;X;A910;2007;1;35-44;51;50
;;X;A910;2007;1;35-44;52;57
;;X;A910;2007;1;35-44;53;48
;;X;A910;2007;1;35-44;63;69
;;X;A910;2007;1;35-44;64;121
;;X;A910;2007;1;35-44;71;65
;;X;A910;2007;1;35-44;72;73
;;X;A910;2007;1;35-44;80;107
;;X;A910;2007;1;45-54;10;108
;;X;A910;2007;1;45-54;20;118
;;X;A910;2007;1;45-54;31;109
;;X;A910;2007;1;45-54;32;76
;;X;A910;2007;1;45-54;41;41
;;X;A910;2007;1;45-54;42;96
;;X;A910;2007;1;45-54;51;60
;;X;A910;2007;1;45-54;52;87
;;X;A910;2007;1;45-54;53;58
;;X;A910;2007;1;45-54;63;85
;;X;A910;2007;1;45-54;64;172
;;X;A910;2007;1;45-54;71;67
;;X;A910;2007;1;45-54;72;91
;;X;A910;2007;1;45-54;80;138
;;X;A910;2007;1;55-64;10;105
;;X;A910;2007;1;55-64;20;138
;;X;A910;2007;1;55-64;31;93
;;X;A910;2007;1;55-64;32;92
;;X;A910;2007;1;55-64;41;29
;;X;A910;2007;1;55-64;42;78
;;X;A910;2007;1;55-64;51;81
;;X;A910;2007;1;55-64;52;85
