KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
A102;2007;1;45-54;42;20
A102;2007;1;45-54;51;14
A102;2007;1;45-54;52;24
A102;2007;1;45-54;53;4
A102;2007;1;45-54;63;18
A102;2007;1;45-54;64;26
A102;2007;1;45-54;71;12
A102;2007;1;45-54;72;30
A102;2007;1;45-54;80;36
A102;2007;1;55-64;10;38
A102;2007;1;55-64;20;22
A102;2007;1;55-64;31;34
A102;2007;1;55-64;32;30
A102;2007;1;55-64;41;14
A102;2007;1;55-64;42;42
A102;2007;1;55-64;51;30
A102;2007;1;55-64;52;52
A102;2007;1;55-64;53;26
A102;2007;1;55-64;63;10
A102;2007;1;55-64;64;66
A102;2007;1;55-64;71;12
A102;2007;1;55-64;72;20
A102;2007;1;55-64;80;22
A102;2007;1;65-74;10;16
A102;2007;1;65-74;20;12
A102;2007;1;65-74;31;36
A102;2007;1;65-74;32;24
A102;2007;1;65-74;41;4
A102;2007;1;65-74;42;28
A102;2007;1;65-74;51;18
A102;2007;1;65-74;52;42
A102;2007;1;65-74;53;12
A102;2007;1;65-74;63;20
A102;2007;1;65-74;64;38
A102;2007;1;65-74;71;20
A102;2007;1;65-74;72;22
A102;2007;1;65-74;80;26
A102;2007;1;75+;10;56
A102;2007;1;75+;20;34
A102;2007;1;75+;31;76
A102;2007;1;75+;32;38
A102;2007;1;75+;41;16
A102;2007;1;75+;42;42
A102;2007;1;75+;51;32
A102;2007;1;75+;52;52
A102;2007;1;75+;53;30
A102;2007;1;75+;63;40
A102;2007;1;75+;64;80
A102;2007;1;75+;71;38
A102;2007;1;75+;72;36
A102;2007;1;75+;80;44
A102;2007;2;15-34;10;164
A102;2007;2;15-34;20;148
A102;2007;2;15-34;31;218
A102;2007;2;15-34;32;260
A102;2007;2;15-34;41;26
A102;2007;2;15-34;42;160
A102;2007;2;15-34;51;132
A102;2007;2;15-34;52;174
A102;2007;2;15-34;53;64
A102;2007;2;15-34;63;118
A102;2007;2;15-34;64;280
A102;2007;2;15-34;71;50
A102;2007;2;15-34;72;238
A102;2007;2;15-34;80;176
A102;2007;2;35-44;10;44
A102;2007;2;35-44;20;30
A102;2007;2;35-44;31;42
A102;2007;2;35-44;32;60
A102;2007;2;35-44;41;6
A102;2007;2;35-44;42;14
A102;2007;2;35-44;51;28
A102;2007;2;35-44;52;28
A102;2007;2;35-44;53;14
A102;2007;2;35-44;63;30
A102;2007;2;35-44;64;42
A102;2007;2;35-44;71;18
A102;2007;2;35-44;72;44
A102;2007;2;35-44;80;30
A102;2007;2;45-54;10;40
A102;2007;2;45-54;20;20
A102;2007;2;45-54;31;48
A102;2007;2;45-54;32;42
A102;2007;2;45-54;41;2
A102;2007;2;45-54;42;28
A102;2007;2;45-54;51;42
A102;2007;2;45-54;52;30
A102;2007;2;45-54;53;18
A102;2007;2;45-54;63;12
A102;2007;2;45-54;64;54
A102;2007;2;45-54;71;18
A102;2007;2;45-54;72;34
A102;2007;2;45-54;80;28
A102;2007;2;55-64;10;50
A102;2007;2;55-64;20;42
A102;2007;2;55-64;31;72
A102;2007;2;55-64;32;74
A102;2007;2;55-64;41;12
A102;2007;2;55-64;42;64
A102;2007;2;55-64;51;38
A102;2007;2;55-64;52;46
A102;2007;2;55-64;53;32
A102;2007;2;55-64;63;50
A102;2007;2;55-64;64;58
A102;2007;2;55-64;71;26
A102;2007;2;55-64;72;48
A102;2007;2;55-64;80;44
A102;2007;2;65-74;10;72
A102;2007;2;65-74;20;18
A102;2007;2;65-74;31;90
A102;2007;2;65-74;32;66
A102;2007;2;65-74;41;12
A102;2007;2;65-74;42;48
A102;2007;2;65-74;51;34
A102;2007;2;65-74;52;60
A102;2007;2;65-74;53;44
A102;2007;2;65-74;63;38
A102;2007;2;65-74;64;82
A102;2007;2;65-74;71;42
A102;2007;2;65-74;72;52
A102;2007;2;65-74;80;54
A102;2007;2;75+;10;138
A102;2007;2;75+;20;76
A102;2007;2;75+;31;130
A102;2007;2;75+;32;84
A102;2007;2;75+;41;36
A102;2007;2;75+;42;70
A102;2007;2;75+;51;84
A102;2007;2;75+;52;106
A102;2007;2;75+;53;76
A102;2007;2;75+;63;72
A102;2007;2;75+;64;182
A102;2007;2;75+;71;94
A102;2007;2;75+;72;108
A102;2007;2;75+;80;84
A102;2008;1;15-34;10;54
A102;2008;1;15-34;20;84
A102;2008;1;15-34;31;104
A102;2008;1;15-34;32;138
A102;2008;1;15-34;41;38
A102;2008;1;15-34;42;66
A102;2008;1;15-34;51;80
A102;2008;1;15-34;52;92
A102;2008;1;15-34;53;90
A102;2008;1;15-34;63;84
A102;2008;1;15-34;64;136
A102;2008;1;15-34;71;72
A102;2008;1;15-34;72;138
A102;2008;1;15-34;80;94
A102;2008;1;35-44;10;18
A102;2008;1;35-44;20;8
A102;2008;1;35-44;31;18
A102;2008;1;35-44;32;26
A102;2008;1;35-44;41;12
A102;2008;1;35-44;42;20
A102;2008;1;35-44;51;20
A102;2008;1;35-44;52;22
A102;2008;1;35-44;53;12
A102;2008;1;35-44;63;22
A102;2008;1;35-44;64;38
A102;2008;1;35-44;71;6
A102;2008;1;35-44;72;36
A102;2008;1;35-44;80;14
A102;2008;1;45-54;10;12
A102;2008;1;45-54;20;20
A102;2008;1;45-54;31;26
A102;2008;1;45-54;32;18
A102;2008;1;45-54;41;8
A102;2008;1;45-54;42;24
A102;2008;1;45-54;51;16
A102;2008;1;45-54;52;26
A102;2008;1;45-54;53;10
A102;2008;1;45-54;63;16
A102;2008;1;45-54;64;22
A102;2008;1;45-54;71;18
A102;2008;1;45-54;72;28
A102;2008;1;45-54;80;20
A102;2008;1;55-64;10;12
A102;2008;1;55-64;20;18
A102;2008;1;55-64;31;18
A102;2008;1;55-64;32;12
A102;2008;1;55-64;41;10
A102;2008;1;55-64;42;30
A102;2008;1;55-64;51;6
A102;2008;1;55-64;52;26
A102;2008;1;55-64;53;24
A102;2008;1;55-64;63;26
A102;2008;1;55-64;64;52
A102;2008;1;55-64;71;16
A102;2008;1;55-64;72;48
A102;2008;1;55-64;80;24
A102;2008;1;65-74;10;12
A102;2008;1;65-74;20;22
A102;2008;1;65-74;31;10
A102;2008;1;65-74;32;36
A102;2008;1;65-74;41;14
A102;2008;1;65-74;42;24
A102;2008;1;65-74;51;16
A102;2008;1;65-74;52;38
A102;2008;1;65-74;53;32
A102;2008;1;65-74;63;50
A102;2008;1;65-74;64;28
A102;2008;1;65-74;71;10
A102;2008;1;65-74;72;20
A102;2008;1;65-74;80;48
A102;2008;1;75+;10;28
A102;2008;1;75+;20;32
A102;2008;1;75+;31;34
A102;2008;1;75+;32;28
A102;2008;1;75+;41;18
A102;2008;1;75+;42;28
A102;2008;1;75+;51;28
A102;2008;1;75+;52;56
A102;2008;1;75+;53;34
A102;2008;1;75+;63;42
A102;2008;1;75+;64;60
A102;2008;1;75+;71;34
A102;2008;1;75+;72;66
A102;2008;1;75+;80;46
A102;2008;2;15-34;10;72
A102;2008;2;15-34;20;114
A102;2008;2;15-34;31;128
A102;2008;2;15-34;32;244
A102;2008;2;15-34;41;32
A102;2008;2;15-34;42;118
A102;2008;2;15-34;51;120
A102;2008;2;15-34;52;178
A102;2008;2;15-34;53;82
A102;2008;2;15-34;63;134
A102;2008;2;15-34;64;210
A102;2008;2;15-34;71;60
A102;2008;2;15-34;72;274
A102;2008;2;15-34;80;150
A102;2008;2;35-44;10;16
A102;2008;2;35-44;20;16
A102;2008;2;35-44;31;42
A102;2008;2;35-44;32;30
A102;2008;2;35-44;41;4
A102;2008;2;35-44;42;22
A102;2008;2;35-44;51;32
A102;2008;2;35-44;52;34
A102;2008;2;35-44;53;14
A102;2008;2;35-44;63;26
A102;2008;2;35-44;64;52
A102;2008;2;35-44;71;12
A102;2008;2;35-44;72;74
A102;2008;2;35-44;80;22
A102;2008;2;45-54;10;16
A102;2008;2;45-54;20;18
A102;2008;2;45-54;31;48
A102;2008;2;45-54;32;28
A102;2008;2;45-54;41;6
A102;2008;2;45-54;42;30
A102;2008;2;45-54;51;18
A102;2008;2;45-54;52;50
A102;2008;2;45-54;53;28
A102;2008;2;45-54;63;30
A102;2008;2;45-54;64;52
A102;2008;2;45-54;71;22
A102;2008;2;45-54;72;30
A102;2008;2;45-54;80;26
A102;2008;2;55-64;10;26
A102;2008;2;55-64;20;30
A102;2008;2;55-64;31;50
A102;2008;2;55-64;32;72
A102;2008;2;55-64;41;14
A102;2008;2;55-64;42;54
A102;2008;2;55-64;51;28
A102;2008;2;55-64;52;48
A102;2008;2;55-64;53;20
A102;2008;2;55-64;63;48
A102;2008;2;55-64;64;68
A102;2008;2;55-64;71;26
A102;2008;2;55-64;72;52
A102;2008;2;55-64;80;32
A102;2008;2;65-74;10;30
A102;2008;2;65-74;20;38
A102;2008;2;65-74;31;84
A102;2008;2;65-74;32;66
A102;2008;2;65-74;41;28
A102;2008;2;65-74;42;52
A102;2008;2;65-74;51;44
A102;2008;2;65-74;52;58
A102;2008;2;65-74;53;38
A102;2008;2;65-74;63;42
A102;2008;2;65-74;64;76
A102;2008;2;65-74;71;24
A102;2008;2;65-74;72;86
A102;2008;2;65-74;80;54
A102;2008;2;75+;10;76
A102;2008;2;75+;20;84
A102;2008;2;75+;31;132
A102;2008;2;75+;32;104
A102;2008;2;75+;41;34
A102;2008;2;75+;42;74
A102;2008;2;75+;51;94
A102;2008;2;75+;52;146
A102;2008;2;75+;53;92
A102;2008;2;75+;63;96
A102;2008;2;75+;64;182
A102;2008;2;75+;71;50
A102;2008;2;75+;72;164
A102;2008;2;75+;80;84
A102;2009;1;15-34;10;22
A102;2009;1;15-34;20;31
A102;2009;1;15-34;31;24
A102;2009;1;15-34;32;57
A102;2009;1;15-34;41;28
A102;2009;1;15-34;42;44
A102;2009;1;15-34;51;19
A102;2009;1;15-34;52;36
A102;2009;1;15-34;53;21
A102;2009;1;15-34;63;28
A102;2009;1;15-34;64;85
A102;2009;1;15-34;71;19
A102;2009;1;15-34;72;62
A102;2009;1;15-34;80;36
A102;2009;1;35-44;10;4
A102;2009;1;35-44;20;7
A102;2009;1;35-44;31;9
A102;2009;1;35-44;32;10
A102;2009;1;35-44;41;11
A102;2009;1;35-44;42;5
A102;2009;1;35-44;51;3
A102;2009;1;35-44;52;14
A102;2009;1;35-44;53;8
A102;2009;1;35-44;63;10
A102;2009;1;35-44;64;14
A102;2009;1;35-44;71;8
A102;2009;1;35-44;72;21
A102;2009;1;35-44;80;11
A102;2009;1;45-54;10;12
A102;2009;1;45-54;20;9
A102;2009;1;45-54;31;3
A102;2009;1;45-54;32;7
A102;2009;1;45-54;41;6
A102;2009;1;45-54;42;8
A102;2009;1;45-54;51;5
A102;2009;1;45-54;52;12
A102;2009;1;45-54;53;2
A102;2009;1;45-54;63;7
A102;2009;1;45-54;64;21
A102;2009;1;45-54;71;5
A102;2009;1;45-54;72;8
A102;2009;1;45-54;80;6
A102;2009;1;55-64;10;8
A102;2009;1;55-64;20;7
A102;2009;1;55-64;31;16
A102;2009;1;55-64;32;19
A102;2009;1;55-64;41;7
A102;2009;1;55-64;42;8
A102;2009;1;55-64;51;7
A102;2009;1;55-64;52;19
A102;2009;1;55-64;53;10
A102;2009;1;55-64;63;13
A102;2009;1;55-64;64;21
A102;2009;1;55-64;71;8
A102;2009;1;55-64;72;20
A102;2009;1;55-64;80;6
A102;2009;1;65-74;10;15
A102;2009;1;65-74;20;9
A102;2009;1;65-74;31;11
A102;2009;1;65-74;32;19
A102;2009;1;65-74;41;5
A102;2009;1;65-74;42;5
A102;2009;1;65-74;51;2
A102;2009;1;65-74;52;15
A102;2009;1;65-74;53;3
A102;2009;1;65-74;63;10
A102;2009;1;65-74;64;19
A102;2009;1;65-74;71;6
A102;2009;1;65-74;72;20
A102;2009;1;65-74;80;12
A102;2009;1;75+;10;13
A102;2009;1;75+;20;15
A102;2009;1;75+;31;27
A102;2009;1;75+;32;18
A102;2009;1;75+;41;6
A102;2009;1;75+;42;14
A102;2009;1;75+;51;13
A102;2009;1;75+;52;25
A102;2009;1;75+;53;9
A102;2009;1;75+;63;12
A102;2009;1;75+;64;26
A102;2009;1;75+;71;9
A102;2009;1;75+;72;18
A102;2009;1;75+;80;14
A102;2009;2;15-34;10;45
A102;2009;2;15-34;20;57
A102;2009;2;15-34;31;56
A102;2009;2;15-34;32;66
A102;2009;2;15-34;41;32
A102;2009;2;15-34;42;67
A102;2009;2;15-34;51;13
A102;2009;2;15-34;52;57
A102;2009;2;15-34;53;25
A102;2009;2;15-34;63;42
A102;2009;2;15-34;64;103
A102;2009;2;15-34;71;23
A102;2009;2;15-34;72;136
A102;2009;2;15-34;80;62
A102;2009;2;35-44;10;9
A102;2009;2;35-44;20;7
A102;2009;2;35-44;31;8
A102;2009;2;35-44;32;13
A102;2009;2;35-44;41;9
A102;2009;2;35-44;42;9
A102;2009;2;35-44;51;6
A102;2009;2;35-44;52;14
A102;2009;2;35-44;53;11
A102;2009;2;35-44;63;11
A102;2009;2;35-44;64;25
A102;2009;2;35-44;71;7
A102;2009;2;35-44;72;41
A102;2009;2;35-44;80;5
A102;2009;2;45-54;10;9
A102;2009;2;45-54;20;11
A102;2009;2;45-54;31;13
A102;2009;2;45-54;32;16
A102;2009;2;45-54;41;11
A102;2009;2;45-54;42;14
A102;2009;2;45-54;51;6
A102;2009;2;45-54;52;14
A102;2009;2;45-54;53;7
A102;2009;2;45-54;63;5
A102;2009;2;45-54;64;23
A102;2009;2;45-54;71;4
A102;2009;2;45-54;72;28
A102;2009;2;45-54;80;6
A102;2009;2;55-64;10;15
A102;2009;2;55-64;20;21
A102;2009;2;55-64;31;14
A102;2009;2;55-64;32;19
A102;2009;2;55-64;41;24
A102;2009;2;55-64;42;20
A102;2009;2;55-64;51;10
A102;2009;2;55-64;52;18
A102;2009;2;55-64;53;8
A102;2009;2;55-64;63;20
A102;2009;2;55-64;64;22
A102;2009;2;55-64;71;10
A102;2009;2;55-64;72;32
A102;2009;2;55-64;80;19
A102;2009;2;65-74;10;19
A102;2009;2;65-74;20;24
A102;2009;2;65-74;31;27
A102;2009;2;65-74;32;21
A102;2009;2;65-74;41;12
A102;2009;2;65-74;42;20
A102;2009;2;65-74;51;14
A102;2009;2;65-74;52;24
A102;2009;2;65-74;53;13
A102;2009;2;65-74;63;24
A102;2009;2;65-74;64;48
A102;2009;2;65-74;71;12
A102;2009;2;65-74;72;25
A102;2009;2;65-74;80;20
A102;2009;2;75+;10;52
A102;2009;2;75+;20;38
A102;2009;2;75+;31;47
A102;2009;2;75+;32;48
A102;2009;2;75+;41;21
A102;2009;2;75+;42;27
A102;2009;2;75+;51;26
A102;2009;2;75+;52;47
A102;2009;2;75+;53;14
A102;2009;2;75+;63;37
A102;2009;2;75+;64;102
A102;2009;2;75+;71;43
A102;2009;2;75+;72;56
A102;2009;2;75+;80;41
A102;2010;1;15-34;10;54
A102;2010;1;15-34;20;57
A102;2010;1;15-34;31;37
A102;2010;1;15-34;32;41
A102;2010;1;15-34;41;28
A102;2010;1;15-34;42;66
A102;2010;1;15-34;51;38
A102;2010;1;15-34;52;32
A102;2010;1;15-34;53;47
A102;2010;1;15-34;63;58
A102;2010;1;15-34;64;97
A102;2010;1;15-34;71;28
A102;2010;1;15-34;72;63
A102;2010;1;15-34;80;46
A102;2010;1;35-44;10;20
A102;2010;1;35-44;20;18
A102;2010;1;35-44;31;10
A102;2010;1;35-44;32;10
A102;2010;1;35-44;41;6
A102;2010;1;35-44;42;14
A102;2010;1;35-44;51;14
A102;2010;1;35-44;52;9
A102;2010;1;35-44;53;14
A102;2010;1;35-44;63;8
A102;2010;1;35-44;64;37
A102;2010;1;35-44;71;4
A102;2010;1;35-44;72;18
A102;2010;1;35-44;80;6
A102;2010;1;45-54;10;9
A102;2010;1;45-54;20;9
A102;2010;1;45-54;31;10
A102;2010;1;45-54;32;10
A102;2010;1;45-54;41;9
A102;2010;1;45-54;42;13
A102;2010;1;45-54;51;12
A102;2010;1;45-54;52;9
A102;2010;1;45-54;53;12
A102;2010;1;45-54;63;17
A102;2010;1;45-54;64;25
A102;2010;1;45-54;71;6
A102;2010;1;45-54;72;15
A102;2010;1;45-54;80;6
A102;2010;1;55-64;10;17
A102;2010;1;55-64;20;15
A102;2010;1;55-64;31;11
A102;2010;1;55-64;32;17
A102;2010;1;55-64;41;12
A102;2010;1;55-64;42;10
A102;2010;1;55-64;51;10
A102;2010;1;55-64;52;14
A102;2010;1;55-64;53;18
A102;2010;1;55-64;63;20
A102;2010;1;55-64;64;43
A102;2010;1;55-64;71;13
A102;2010;1;55-64;72;21
A102;2010;1;55-64;80;12
A102;2010;1;65-74;10;18
A102;2010;1;65-74;20;14
A102;2010;1;65-74;31;10
A102;2010;1;65-74;32;18
A102;2010;1;65-74;41;8
A102;2010;1;65-74;42;12
A102;2010;1;65-74;51;8
A102;2010;1;65-74;52;14
A102;2010;1;65-74;53;24
A102;2010;1;65-74;63;20
A102;2010;1;65-74;64;47
A102;2010;1;65-74;71;16
A102;2010;1;65-74;72;22
A102;2010;1;65-74;80;13
A102;2010;1;75+;10;27
A102;2010;1;75+;20;20
A102;2010;1;75+;31;29
A102;2010;1;75+;32;10
A102;2010;1;75+;41;18
A102;2010;1;75+;42;14
A102;2010;1;75+;51;16
A102;2010;1;75+;52;32
A102;2010;1;75+;53;23
A102;2010;1;75+;63;31
A102;2010;1;75+;64;85
A102;2010;1;75+;71;24
A102;2010;1;75+;72;39
A102;2010;1;75+;80;19
A102;2010;2;15-34;10;79
A102;2010;2;15-34;20;97
A102;2010;2;15-34;31;37
A102;2010;2;15-34;32;75
A102;2010;2;15-34;41;43
A102;2010;2;15-34;42;80
A102;2010;2;15-34;51;62
A102;2010;2;15-34;52;43
A102;2010;2;15-34;53;54
A102;2010;2;15-34;63;75
A102;2010;2;15-34;64;159
A102;2010;2;15-34;71;34
A102;2010;2;15-34;72;144
A102;2010;2;15-34;80;65
A102;2010;2;35-44;10;19
A102;2010;2;35-44;20;22
A102;2010;2;35-44;31;13
A102;2010;2;35-44;32;14
A102;2010;2;35-44;41;8
A102;2010;2;35-44;42;10
A102;2010;2;35-44;51;16
A102;2010;2;35-44;52;17
A102;2010;2;35-44;53;10
A102;2010;2;35-44;63;24
A102;2010;2;35-44;64;41
A102;2010;2;35-44;71;9
A102;2010;2;35-44;72;39
A102;2010;2;35-44;80;4
A102;2010;2;45-54;10;16
A102;2010;2;45-54;20;15
A102;2010;2;45-54;31;13
A102;2010;2;45-54;32;12
A102;2010;2;45-54;41;8
A102;2010;2;45-54;42;14
A102;2010;2;45-54;51;15
A102;2010;2;45-54;52;14
A102;2010;2;45-54;53;15
A102;2010;2;45-54;63;9
A102;2010;2;45-54;64;39
A102;2010;2;45-54;71;12
A102;2010;2;45-54;72;33
A102;2010;2;45-54;80;12
A102;2010;2;55-64;10;27
A102;2010;2;55-64;20;34
A102;2010;2;55-64;31;26
A102;2010;2;55-64;32;20
A102;2010;2;55-64;41;14
A102;2010;2;55-64;42;23
A102;2010;2;55-64;51;21
A102;2010;2;55-64;52;26
A102;2010;2;55-64;53;26
A102;2010;2;55-64;63;27
A102;2010;2;55-64;64;70
A102;2010;2;55-64;71;25
A102;2010;2;55-64;72;33
A102;2010;2;55-64;80;16
A102;2010;2;65-74;10;26
A102;2010;2;65-74;20;28
A102;2010;2;65-74;31;27
A102;2010;2;65-74;32;25
A102;2010;2;65-74;41;24
A102;2010;2;65-74;42;22
A102;2010;2;65-74;51;27
A102;2010;2;65-74;52;26
A102;2010;2;65-74;53;32
A102;2010;2;65-74;63;27
A102;2010;2;65-74;64;92
A102;2010;2;65-74;71;23
A102;2010;2;65-74;72;37
A102;2010;2;65-74;80;24
A102;2010;2;75+;10;74
A102;2010;2;75+;20;84
A102;2010;2;75+;31;61
A102;2010;2;75+;32;34
A102;2010;2;75+;41;29
A102;2010;2;75+;42;54
A102;2010;2;75+;51;67
A102;2010;2;75+;52;62
A102;2010;2;75+;53;71
A102;2010;2;75+;63;82
A102;2010;2;75+;64;222
A102;2010;2;75+;71;60
A102;2010;2;75+;72;117
A102;2010;2;75+;80;69
A102;2011;1;15-34;10;42
A102;2011;1;15-34;20;68
A102;2011;1;15-34;31;42
A102;2011;1;15-34;32;64
A102;2011;1;15-34;41;30
A102;2011;1;15-34;42;58
A102;2011;1;15-34;51;36
A102;2011;1;15-34;52;28
A102;2011;1;15-34;53;28
A102;2011;1;15-34;63;68
A102;2011;1;15-34;64;66
A102;2011;1;15-34;71;21
A102;2011;1;15-34;72;64
A102;2011;1;15-34;80;37
A102;2011;1;35-44;10;2
A102;2011;1;35-44;20;13
A102;2011;1;35-44;31;12
A102;2011;1;35-44;32;15
A102;2011;1;35-44;41;12
A102;2011;1;35-44;42;13
A102;2011;1;35-44;51;3
A102;2011;1;35-44;52;6
A102;2011;1;35-44;53;7
A102;2011;1;35-44;63;13
A102;2011;1;35-44;64;20
A102;2011;1;35-44;71;9
A102;2011;1;35-44;72;18
A102;2011;1;35-44;80;9
A102;2011;1;45-54;10;10
A102;2011;1;45-54;20;14
A102;2011;1;45-54;31;9
A102;2011;1;45-54;32;8
A102;2011;1;45-54;41;1
A102;2011;1;45-54;42;18
A102;2011;1;45-54;51;4
A102;2011;1;45-54;52;4
A102;2011;1;45-54;53;7
A102;2011;1;45-54;63;11
A102;2011;1;45-54;64;13
A102;2011;1;45-54;71;3
A102;2011;1;45-54;72;14
A102;2011;1;45-54;80;10
A102;2011;1;55-64;10;15
A102;2011;1;55-64;20;17
A102;2011;1;55-64;31;10
A102;2011;1;55-64;32;21
A102;2011;1;55-64;41;5
A102;2011;1;55-64;42;22
A102;2011;1;55-64;51;10
A102;2011;1;55-64;52;7
A102;2011;1;55-64;53;12
A102;2011;1;55-64;63;17
A102;2011;1;55-64;64;23
A102;2011;1;55-64;71;10
A102;2011;1;55-64;72;21
A102;2011;1;55-64;80;16
A102;2011;1;65-74;10;7
A102;2011;1;65-74;20;23
A102;2011;1;65-74;31;20
A102;2011;1;65-74;32;15
A102;2011;1;65-74;41;12
A102;2011;1;65-74;42;12
A102;2011;1;65-74;51;13
A102;2011;1;65-74;52;14
A102;2011;1;65-74;53;15
A102;2011;1;65-74;63;24
A102;2011;1;65-74;64;27
A102;2011;1;65-74;71;8
A102;2011;1;65-74;72;22
A102;2011;1;65-74;80;15
A102;2011;1;75+;10;15
A102;2011;1;75+;20;37
A102;2011;1;75+;31;23
A102;2011;1;75+;32;15
A102;2011;1;75+;41;6
A102;2011;1;75+;42;23
A102;2011;1;75+;51;17
A102;2011;1;75+;52;27
A102;2011;1;75+;53;16
A102;2011;1;75+;63;29
A102;2011;1;75+;64;38
A102;2011;1;75+;71;21
A102;2011;1;75+;72;21
A102;2011;1;75+;80;23
A102;2011;2;15-34;10;33
A102;2011;2;15-34;20;76
A102;2011;2;15-34;31;68
A102;2011;2;15-34;32;103
A102;2011;2;15-34;41;35
A102;2011;2;15-34;42;99
A102;2011;2;15-34;51;56
A102;2011;2;15-34;52;47
A102;2011;2;15-34;53;32
A102;2011;2;15-34;63;103
A102;2011;2;15-34;64;127
A102;2011;2;15-34;71;27
A102;2011;2;15-34;72;144
A102;2011;2;15-34;80;56
A102;2011;2;35-44;10;16
A102;2011;2;35-44;20;33
A102;2011;2;35-44;31;12
A102;2011;2;35-44;32;21
A102;2011;2;35-44;41;16
A102;2011;2;35-44;42;29
A102;2011;2;35-44;51;17
A102;2011;2;35-44;52;17
A102;2011;2;35-44;53;14
A102;2011;2;35-44;63;21
A102;2011;2;35-44;64;34
A102;2011;2;35-44;71;4
A102;2011;2;35-44;72;46
A102;2011;2;35-44;80;9
A102;2011;2;45-54;10;11
A102;2011;2;45-54;20;21
A102;2011;2;45-54;31;24
A102;2011;2;45-54;32;14
A102;2011;2;45-54;41;7
A102;2011;2;45-54;42;15
A102;2011;2;45-54;51;11
A102;2011;2;45-54;52;13
A102;2011;2;45-54;53;6
A102;2011;2;45-54;63;30
A102;2011;2;45-54;64;27
A102;2011;2;45-54;71;2
A102;2011;2;45-54;72;23
A102;2011;2;45-54;80;8
A102;2011;2;55-64;10;17
A102;2011;2;55-64;20;43
A102;2011;2;55-64;31;22
A102;2011;2;55-64;32;26
A102;2011;2;55-64;41;18
A102;2011;2;55-64;42;23
A102;2011;2;55-64;51;17
A102;2011;2;55-64;52;9
A102;2011;2;55-64;53;10
A102;2011;2;55-64;63;19
A102;2011;2;55-64;64;39
A102;2011;2;55-64;71;5
A102;2011;2;55-64;72;30
A102;2011;2;55-64;80;23
A102;2011;2;65-74;10;19
A102;2011;2;65-74;20;31
A102;2011;2;65-74;31;43
A102;2011;2;65-74;32;16
A102;2011;2;65-74;41;13
A102;2011;2;65-74;42;33
A102;2011;2;65-74;51;24
A102;2011;2;65-74;52;17
A102;2011;2;65-74;53;15
A102;2011;2;65-74;63;40
A102;2011;2;65-74;64;47
A102;2011;2;65-74;71;15
A102;2011;2;65-74;72;52
A102;2011;2;65-74;80;33
A102;2011;2;75+;10;46
A102;2011;2;75+;20;81
A102;2011;2;75+;31;62
A102;2011;2;75+;32;45
A102;2011;2;75+;41;24
A102;2011;2;75+;42;58
A102;2011;2;75+;51;54
A102;2011;2;75+;52;50
A102;2011;2;75+;53;43
A102;2011;2;75+;63;84
A102;2011;2;75+;64;109
A102;2011;2;75+;71;41
A102;2011;2;75+;72;50
A102;2011;2;75+;80;51
A103;2007;1;15-34;10;16
A103;2007;1;15-34;20;6
A103;2007;1;15-34;31;1
A103;2007;1;15-34;41;2
A103;2007;1;15-34;42;11
A103;2007;1;15-34;51;1
A103;2007;1;15-34;52;4
A103;2007;1;15-34;53;1
A103;2007;1;15-34;64;10
A103;2007;1;15-34;72;2
A103;2007;1;15-34;80;5
A103;2007;1;35-44;10;5
A103;2007;1;35-44;20;6
A103;2007;1;35-44;32;3
A103;2007;1;35-44;41;1
A103;2007;1;35-44;42;13
A103;2007;1;35-44;51;2
A103;2007;1;35-44;52;1
A103;2007;1;35-44;63;1
A103;2007;1;35-44;64;6
A103;2007;1;35-44;71;4
A103;2007;1;35-44;72;4
A103;2007;1;35-44;80;7
A103;2007;1;45-54;10;17
A103;2007;1;45-54;20;13
A103;2007;1;45-54;31;3
A103;2007;1;45-54;32;1
A103;2007;1;45-54;41;2
A103;2007;1;45-54;42;17
A103;2007;1;45-54;51;5
A103;2007;1;45-54;52;2
A103;2007;1;45-54;53;6
A103;2007;1;45-54;63;2
A103;2007;1;45-54;64;18
A103;2007;1;45-54;71;5
A103;2007;1;45-54;72;9
A103;2007;1;45-54;80;12
A103;2007;1;55-64;10;13
A103;2007;1;55-64;20;6
A103;2007;1;55-64;31;4
A103;2007;1;55-64;32;3
A103;2007;1;55-64;41;3
A103;2007;1;55-64;42;6
A103;2007;1;55-64;51;1
A103;2007;1;55-64;52;2
A103;2007;1;55-64;53;2
A103;2007;1;55-64;63;1
A103;2007;1;55-64;64;22
A103;2007;1;55-64;71;6
A103;2007;1;55-64;72;4
A103;2007;1;55-64;80;17
A103;2007;1;65-74;10;1
A103;2007;1;65-74;20;5
A103;2007;1;65-74;31;2
A103;2007;1;65-74;32;6
A103;2007;1;65-74;41;1
A103;2007;1;65-74;42;4
A103;2007;1;65-74;51;2
A103;2007;1;65-74;52;2
A103;2007;1;65-74;53;2
A103;2007;1;65-74;63;1
A103;2007;1;65-74;64;15
A103;2007;1;65-74;71;4
A103;2007;1;65-74;72;4
A103;2007;1;65-74;80;16
A103;2007;1;75+;10;11
A103;2007;1;75+;20;9
A103;2007;1;75+;31;1
A103;2007;1;75+;41;1
A103;2007;1;75+;42;7
A103;2007;1;75+;52;1
A103;2007;1;75+;53;2
A103;2007;1;75+;63;1
A103;2007;1;75+;64;9
A103;2007;1;75+;71;4
